year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,Column
2003,7,AA,American Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",12861.0,2669.0,596.99,111.45,1268.55,13.57,678.43,69.0,35.0,138361.0,39633.0,7670.0,50075.0,372.0,40611.0,
2003,7,AA,American Airlines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",739.0,179.0,61.19,9.69,76.2,0.0,31.92,1.0,0.0,8819.0,3424.0,508.0,2700.0,0.0,2187.0,
2003,7,AA,American Airlines Inc.,HOU,"Houston, TX: William P Hobby",106.0,25.0,3.12,0.09,16.08,0.0,5.71,3.0,1.0,1641.0,378.0,30.0,591.0,0.0,642.0,
2003,7,AA,American Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",465.0,98.0,25.95,10.6,43.16,0.0,18.3,8.0,0.0,5511.0,1845.0,672.0,1991.0,0.0,1003.0,
2003,7,AA,American Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",1233.0,297.0,103.36,15.31,118.02,1.22,59.08,4.0,4.0,18069.0,8328.0,926.0,4398.0,23.0,4394.0,
2003,7,AA,American Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",757.0,185.0,73.76,12.21,60.24,0.0,38.79,1.0,2.0,10443.0,4055.0,914.0,2486.0,0.0,2988.0,
2003,7,AA,American Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2587.0,566.0,194.42,43.21,184.59,1.21,142.57,12.0,1.0,33127.0,11623.0,3413.0,7759.0,28.0,10304.0,
2003,7,AA,American Airlines Inc.,LGA,"New York, NY: LaGuardia",2011.0,491.0,110.74,38.2,231.62,0.15,110.29,57.0,24.0,33100.0,8671.0,2479.0,14157.0,6.0,7787.0,
2003,7,AA,American Airlines Inc.,MCO,"Orlando, FL: Orlando International",1082.0,283.0,75.71,25.98,114.27,0.0,67.04,0.0,1.0,16071.0,4297.0,1515.0,5413.0,0.0,4846.0,
2003,7,AA,American Airlines Inc.,MIA,"Miami, FL: Miami International",3301.0,762.0,196.82,33.24,374.69,3.73,153.52,31.0,10.0,45717.0,15241.0,3009.0,14748.0,121.0,12598.0,
2003,7,AA,American Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",7910.0,2051.0,285.3,49.26,1220.42,4.86,491.16,215.0,40.0,163127.0,25671.0,4908.0,87012.0,113.0,45423.0,
2003,7,AA,American Airlines Inc.,PDX,"Portland, OR: Portland International",268.0,71.0,24.8,11.12,18.2,0.0,16.88,1.0,0.0,3791.0,1321.0,571.0,807.0,0.0,1092.0,
2003,7,AA,American Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",785.0,182.0,37.04,15.33,92.61,0.0,37.02,25.0,0.0,12395.0,1707.0,750.0,6584.0,0.0,3354.0,
2003,7,AA,American Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",476.0,85.0,40.16,9.03,13.92,0.0,21.88,2.0,1.0,4516.0,2041.0,419.0,763.0,0.0,1293.0,
2003,7,AA,American Airlines Inc.,SAN,"San Diego, CA: San Diego International",636.0,113.0,41.14,13.03,36.75,0.0,22.08,2.0,2.0,5987.0,2046.0,701.0,1900.0,0.0,1340.0,
2003,7,AA,American Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",661.0,185.0,64.39,17.06,64.47,0.36,38.71,1.0,0.0,9234.0,3112.0,1177.0,2481.0,8.0,2456.0,
2003,7,AA,American Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",1070.0,209.0,73.43,14.62,64.31,2.89,53.75,8.0,2.0,11403.0,4628.0,946.0,2641.0,77.0,3111.0,
2003,7,AA,American Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",273.0,61.0,26.58,6.52,14.01,0.0,13.89,0.0,1.0,3230.0,1343.0,374.0,643.0,0.0,870.0,
2003,7,AA,American Airlines Inc.,STL,"St. Louis, MO: Lambert-St. Louis International",6193.0,1018.0,258.24,53.2,520.42,2.95,183.18,68.0,8.0,54990.0,17813.0,3506.0,20973.0,63.0,12635.0,
2003,7,AA,American Airlines Inc.,TPA,"Tampa, FL: Tampa International",547.0,138.0,38.28,15.64,59.05,0.0,25.03,1.0,1.0,7774.0,1831.0,1263.0,2715.0,0.0,1965.0,
2003,7,DL,Delta Air Lines Inc.,BOS,"Boston, MA: Logan International",1481.0,158.0,43.07,6.08,79.81,0.0,29.04,22.0,0.0,6448.0,1742.0,462.0,2582.0,0.0,1662.0,
2003,7,DL,Delta Air Lines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",210.0,56.0,12.96,1.35,34.61,0.0,7.08,4.0,0.0,2944.0,657.0,199.0,1309.0,0.0,779.0,
2003,7,DL,Delta Air Lines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",995.0,162.0,42.59,8.03,92.78,0.67,17.93,26.0,2.0,8350.0,2242.0,1010.0,3635.0,51.0,1412.0,
2003,7,DL,Delta Air Lines Inc.,DEN,"Denver, CO: Denver International",489.0,99.0,29.41,3.46,42.92,0.0,23.21,3.0,0.0,4846.0,1477.0,408.0,1647.0,0.0,1314.0,
2003,7,DL,Delta Air Lines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",1810.0,319.0,93.89,10.48,166.65,0.0,47.98,7.0,10.0,14047.0,4426.0,821.0,5604.0,0.0,3196.0,
2003,7,DL,Delta Air Lines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",938.0,216.0,47.34,2.87,119.08,0.0,46.71,2.0,0.0,9203.0,2081.0,108.0,3788.0,0.0,3226.0,
2003,7,DL,Delta Air Lines Inc.,HOU,"Houston, TX: William P Hobby",176.0,35.0,5.28,1.8,18.28,0.0,9.64,4.0,0.0,1780.0,190.0,155.0,818.0,0.0,617.0,
2003,7,DL,Delta Air Lines Inc.,IAD,"Washington, DC: Washington Dulles International",415.0,96.0,25.24,4.31,51.57,0.82,14.06,1.0,1.0,5165.0,1214.0,302.0,2345.0,49.0,1255.0,
2003,7,DL,Delta Air Lines Inc.,JFK,"New York, NY: John F. Kennedy International",884.0,146.0,37.78,2.52,91.05,0.0,14.64,1.0,6.0,6759.0,2205.0,87.0,3650.0,0.0,817.0,
2003,7,DL,Delta Air Lines Inc.,LAS,"Las Vegas, NV: McCarran International",681.0,124.0,32.68,1.33,63.04,0.0,26.96,1.0,6.0,6276.0,2127.0,138.0,2403.0,0.0,1608.0,
2003,7,DL,Delta Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",1131.0,155.0,60.52,8.85,54.69,0.0,30.94,1.0,0.0,7821.0,2967.0,411.0,2356.0,0.0,2087.0,
2003,7,DL,Delta Air Lines Inc.,LGA,"New York, NY: LaGuardia",1957.0,319.0,51.97,6.56,218.63,0.0,41.84,47.0,15.0,16706.0,2432.0,429.0,11509.0,0.0,2336.0,
2003,7,DL,Delta Air Lines Inc.,MCO,"Orlando, FL: Orlando International",1356.0,288.0,73.11,5.6,165.33,0.0,43.96,2.0,2.0,13044.0,4011.0,684.0,5733.0,0.0,2616.0,
2003,7,DL,Delta Air Lines Inc.,MIA,"Miami, FL: Miami International",305.0,87.0,24.44,1.08,39.16,0.0,22.33,0.0,1.0,3547.0,988.0,88.0,1224.0,0.0,1247.0,
2003,7,DL,Delta Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",495.0,181.0,27.19,4.14,126.5,0.0,23.16,19.0,1.0,13041.0,1934.0,674.0,8722.0,0.0,1711.0,
2003,7,DL,Delta Air Lines Inc.,PDX,"Portland, OR: Portland International",366.0,57.0,14.93,3.8,22.41,1.0,14.86,0.0,0.0,2614.0,744.0,291.0,620.0,39.0,920.0,
2003,7,DL,Delta Air Lines Inc.,PHL,"Philadelphia, PA: Philadelphia International",438.0,103.0,22.86,2.35,58.23,0.0,19.56,7.0,0.0,5075.0,787.0,259.0,2690.0,0.0,1339.0,
2003,7,DL,Delta Air Lines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",274.0,41.0,7.49,1.16,22.77,0.0,9.57,0.0,0.0,2556.0,251.0,244.0,1103.0,0.0,958.0,
2003,7,DL,Delta Air Lines Inc.,SAN,"San Diego, CA: San Diego International",446.0,62.0,15.44,1.11,34.27,1.0,10.18,1.0,1.0,2857.0,865.0,268.0,1034.0,38.0,652.0,
2003,7,DL,Delta Air Lines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",491.0,89.0,31.34,2.72,33.16,0.0,21.78,0.0,1.0,4549.0,1658.0,265.0,1148.0,0.0,1478.0,
2003,7,DL,Delta Air Lines Inc.,SFO,"San Francisco, CA: San Francisco International",514.0,79.0,26.09,5.66,38.63,0.0,8.62,0.0,1.0,3716.0,1030.0,725.0,1288.0,0.0,673.0,
2003,7,DL,Delta Air Lines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",3526.0,434.0,113.32,10.03,217.3,0.96,92.4,13.0,6.0,20602.0,6421.0,703.0,7408.0,74.0,5996.0,
2003,7,DL,Delta Air Lines Inc.,STL,"St. Louis, MO: Lambert-St. Louis International",184.0,59.0,15.06,1.64,33.57,0.0,8.73,4.0,0.0,3147.0,819.0,247.0,1573.0,0.0,508.0,
2003,7,DL,Delta Air Lines Inc.,TPA,"Tampa, FL: Tampa International",989.0,183.0,39.21,6.71,88.23,0.0,48.85,1.0,1.0,9676.0,2320.0,640.0,3560.0,0.0,3156.0,
2003,7,MQ,American Eagle Airlines Inc.,BOS,"Boston, MA: Logan International",2015.0,362.0,58.39,5.09,127.07,0.0,171.46,58.0,0.0,22452.0,6761.0,364.0,5726.0,0.0,9601.0,
2003,7,MQ,American Eagle Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",84.0,27.0,5.08,2.28,15.85,0.0,3.79,5.0,0.0,1368.0,185.0,229.0,700.0,0.0,254.0,
2003,7,MQ,American Eagle Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",810.0,134.0,37.78,0.97,56.23,0.92,38.1,37.0,2.0,6123.0,1752.0,74.0,2343.0,36.0,1918.0,
2003,7,MQ,American Eagle Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",5866.0,822.0,114.57,29.24,276.84,1.43,399.92,55.0,8.0,42587.0,11510.0,1900.0,9190.0,28.0,19959.0,
2003,7,MQ,American Eagle Airlines Inc.,HOU,"Houston, TX: William P Hobby",209.0,67.0,33.19,1.18,17.92,0.0,14.71,7.0,0.0,2926.0,1547.0,84.0,626.0,0.0,669.0,
2003,7,MQ,American Eagle Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",146.0,31.0,4.51,0.91,14.91,0.0,10.67,18.0,1.0,1871.0,157.0,161.0,739.0,0.0,814.0,
2003,7,MQ,American Eagle Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",408.0,84.0,23.26,1.22,27.82,1.1,30.61,9.0,0.0,3525.0,1117.0,50.0,822.0,29.0,1507.0,
2003,7,MQ,American Eagle Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",1879.0,189.0,40.37,0.6,70.4,0.51,77.12,16.0,0.0,8225.0,2728.0,18.0,1821.0,12.0,3646.0,
2003,7,MQ,American Eagle Airlines Inc.,LGA,"New York, NY: LaGuardia",1440.0,305.0,29.25,1.92,157.86,0.0,115.97,68.0,6.0,17994.0,2148.0,101.0,9260.0,0.0,6485.0,
2003,7,MQ,American Eagle Airlines Inc.,MIA,"Miami, FL: Miami International",24.0,3.0,1.61,0.0,1.19,0.0,0.2,0.0,0.0,114.0,54.0,0.0,50.0,0.0,10.0,
2003,7,MQ,American Eagle Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",5804.0,1160.0,94.0,33.39,492.19,1.58,538.84,358.0,19.0,86208.0,10116.0,4005.0,35679.0,45.0,36363.0,
2003,7,MQ,American Eagle Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",305.0,69.0,16.04,1.0,28.68,0.0,23.28,12.0,0.0,3450.0,746.0,47.0,1204.0,0.0,1453.0,
2003,7,MQ,American Eagle Airlines Inc.,SAN,"San Diego, CA: San Diego International",855.0,104.0,41.13,2.04,42.16,1.38,17.29,8.0,1.0,3703.0,1598.0,109.0,1037.0,23.0,936.0,
2003,7,MQ,American Eagle Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",147.0,15.0,2.33,0.0,7.2,0.0,5.47,2.0,0.0,820.0,94.0,0.0,277.0,0.0,449.0,
2003,7,OO,SkyWest Airlines Inc.,DEN,"Denver, CO: Denver International",1902.0,173.0,82.0,39.0,12.0,1.0,39.0,18.0,1.0,6254.0,2625.0,1430.0,558.0,49.0,1592.0,
2003,7,OO,SkyWest Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",1750.0,158.0,87.0,25.0,20.0,2.0,24.0,26.0,1.0,6501.0,3178.0,1412.0,1067.0,31.0,813.0,
2003,7,OO,SkyWest Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",183.0,23.0,6.0,5.0,6.0,0.0,6.0,3.0,1.0,1323.0,353.0,454.0,390.0,0.0,126.0,
2003,7,OO,SkyWest Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",4074.0,258.0,155.0,29.0,18.0,6.0,50.0,26.0,2.0,10054.0,6194.0,1386.0,477.0,109.0,1888.0,
2003,7,OO,SkyWest Airlines Inc.,PDX,"Portland, OR: Portland International",581.0,20.0,14.0,2.0,0.0,1.0,3.0,3.0,0.0,648.0,524.0,40.0,0.0,21.0,63.0,
2003,7,OO,SkyWest Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",581.0,35.0,29.0,4.0,1.0,0.0,1.0,6.0,0.0,1288.0,925.0,300.0,26.0,0.0,37.0,
2003,7,OO,SkyWest Airlines Inc.,SAN,"San Diego, CA: San Diego International",632.0,53.0,27.0,9.0,1.0,1.0,15.0,3.0,0.0,2136.0,1171.0,378.0,22.0,17.0,548.0,
2003,7,OO,SkyWest Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",376.0,28.0,20.0,1.0,1.0,0.0,6.0,2.0,0.0,721.0,546.0,19.0,17.0,0.0,139.0,
2003,7,OO,SkyWest Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",2810.0,296.0,117.0,14.0,116.0,6.0,43.0,18.0,1.0,11560.0,4249.0,539.0,5035.0,130.0,1607.0,
2003,7,OO,SkyWest Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",5153.0,309.0,168.0,41.0,34.0,7.0,59.0,40.0,0.0,13580.0,7873.0,2362.0,1267.0,175.0,1903.0,
2003,7,UA,United Air Lines Inc.,BOS,"Boston, MA: Logan International",889.0,154.0,35.15,6.57,47.25,0.0,65.03,15.0,1.0,11488.0,2472.0,653.0,2838.0,0.0,5525.0,
2003,7,UA,United Air Lines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",216.0,55.0,17.08,1.74,23.08,0.0,13.09,3.0,3.0,4140.0,1171.0,77.0,1625.0,0.0,1267.0,
2003,7,UA,United Air Lines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",411.0,109.0,12.63,3.58,59.06,0.0,33.72,28.0,0.0,7477.0,776.0,481.0,3545.0,0.0,2675.0,
2003,7,UA,United Air Lines Inc.,DEN,"Denver, CO: Denver International",7542.0,869.0,245.04,38.95,355.22,0.0,229.78,39.0,6.0,48840.0,14670.0,3048.0,13090.0,0.0,18032.0,
2003,7,UA,United Air Lines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",490.0,68.0,16.2,5.74,17.86,0.0,28.2,6.0,3.0,5684.0,1054.0,575.0,1263.0,0.0,2792.0,
2003,7,UA,United Air Lines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",66.0,24.0,4.09,1.0,8.41,0.0,10.5,1.0,0.0,1552.0,306.0,65.0,409.0,0.0,772.0,
2003,7,UA,United Air Lines Inc.,IAD,"Washington, DC: Washington Dulles International",1924.0,352.0,85.72,13.06,178.09,0.0,75.14,18.0,2.0,19654.0,5195.0,1091.0,7979.0,0.0,5389.0,
2003,7,UA,United Air Lines Inc.,JFK,"New York, NY: John F. Kennedy International",382.0,53.0,18.31,0.0,32.99,0.0,1.7,3.0,2.0,2491.0,1300.0,0.0,1074.0,0.0,117.0,
2003,7,UA,United Air Lines Inc.,LAS,"Las Vegas, NV: McCarran International",1021.0,167.0,42.58,11.36,50.9,0.0,62.16,5.0,6.0,12109.0,3332.0,1511.0,2533.0,0.0,4733.0,
2003,7,UA,United Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",3202.0,337.0,92.11,30.4,88.24,0.0,126.25,30.0,0.0,22725.0,5818.0,2672.0,4844.0,0.0,9391.0,
2003,7,UA,United Air Lines Inc.,LGA,"New York, NY: LaGuardia",624.0,121.0,14.11,10.03,66.54,0.0,30.32,28.0,3.0,9050.0,902.0,759.0,5127.0,0.0,2262.0,
2003,7,UA,United Air Lines Inc.,MCO,"Orlando, FL: Orlando International",543.0,132.0,32.69,4.56,59.08,0.0,35.66,0.0,2.0,8703.0,2294.0,294.0,2923.0,0.0,3192.0,
2003,7,UA,United Air Lines Inc.,MIA,"Miami, FL: Miami International",340.0,79.0,13.5,5.24,33.3,0.0,26.97,1.0,0.0,4369.0,826.0,521.0,1502.0,0.0,1520.0,
2003,7,UA,United Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",10642.0,2344.0,317.56,73.73,1574.85,0.0,377.86,272.0,38.0,179831.0,22535.0,6542.0,117013.0,0.0,33741.0,
2003,7,UA,United Air Lines Inc.,PDX,"Portland, OR: Portland International",870.0,133.0,31.43,5.48,19.98,0.0,76.1,2.0,0.0,9005.0,1643.0,618.0,1107.0,0.0,5637.0,
2003,7,UA,United Air Lines Inc.,PHL,"Philadelphia, PA: Philadelphia International",688.0,145.0,28.96,6.96,66.22,0.0,42.86,23.0,4.0,10416.0,1712.0,698.0,4408.0,0.0,3598.0,
2003,7,UA,United Air Lines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",502.0,96.0,24.69,4.52,24.76,0.0,42.04,0.0,2.0,6357.0,1312.0,525.0,1343.0,0.0,3177.0,
2003,7,UA,United Air Lines Inc.,SAN,"San Diego, CA: San Diego International",696.0,120.0,35.73,2.61,35.88,0.0,45.79,3.0,6.0,7127.0,1717.0,451.0,1755.0,0.0,3204.0,
2003,7,UA,United Air Lines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",1205.0,177.0,47.56,9.23,48.69,0.0,71.52,3.0,0.0,10731.0,2370.0,551.0,2029.0,0.0,5781.0,
2003,7,UA,United Air Lines Inc.,SFO,"San Francisco, CA: San Francisco International",4120.0,508.0,118.75,23.02,200.78,0.0,165.44,38.0,2.0,31260.0,6773.0,2492.0,8799.0,0.0,13196.0,
2003,7,UA,United Air Lines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",309.0,52.0,12.97,1.8,13.92,0.0,23.3,0.0,0.0,4058.0,785.0,146.0,641.0,0.0,2486.0,
2003,7,UA,United Air Lines Inc.,STL,"St. Louis, MO: Lambert-St. Louis International",246.0,52.0,13.41,3.46,14.82,0.0,20.31,4.0,0.0,3773.0,635.0,413.0,1104.0,0.0,1621.0,
2003,7,UA,United Air Lines Inc.,TPA,"Tampa, FL: Tampa International",248.0,52.0,8.34,2.13,27.17,0.0,14.36,1.0,0.0,3496.0,528.0,173.0,1367.0,0.0,1428.0,
2003,7,US,US Airways Inc.,BOS,"Boston, MA: Logan International",1546.0,307.0,83.68,10.36,106.97,0.0,105.99,57.0,1.0,14449.0,3424.0,648.0,4409.0,0.0,5968.0,
2003,7,US,US Airways Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",7160.0,1459.0,215.89,51.02,725.11,0.0,466.98,117.0,16.0,69012.0,10971.0,4739.0,26853.0,0.0,26449.0,
2003,7,US,US Airways Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",1926.0,289.0,64.47,23.82,128.11,0.0,72.61,41.0,5.0,13123.0,2757.0,1737.0,4831.0,0.0,3798.0,
2003,7,US,US Airways Inc.,DEN,"Denver, CO: Denver International",336.0,102.0,15.17,2.06,44.82,0.0,39.95,2.0,1.0,6032.0,820.0,176.0,2132.0,0.0,2904.0,
2003,7,US,US Airways Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",280.0,109.0,27.57,6.13,43.15,0.0,32.15,2.0,0.0,4978.0,1088.0,437.0,1702.0,0.0,1751.0,
2003,7,US,US Airways Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",573.0,172.0,48.55,2.69,60.2,0.0,60.56,7.0,0.0,9025.0,2067.0,279.0,2106.0,0.0,4573.0,
2003,7,US,US Airways Inc.,IAD,"Washington, DC: Washington Dulles International",118.0,33.0,14.12,1.42,10.79,0.0,6.67,6.0,0.0,1368.0,422.0,95.0,478.0,0.0,373.0,
2003,7,US,US Airways Inc.,LAS,"Las Vegas, NV: McCarran International",330.0,113.0,34.77,5.87,29.16,0.0,43.21,1.0,2.0,6731.0,1970.0,401.0,1215.0,0.0,3145.0,
2003,7,US,US Airways Inc.,LAX,"Los Angeles, CA: Los Angeles International",350.0,115.0,42.65,6.57,18.45,0.0,47.33,0.0,1.0,7326.0,2681.0,561.0,1109.0,0.0,2975.0,
2003,7,US,US Airways Inc.,LGA,"New York, NY: LaGuardia",1315.0,207.0,39.33,13.29,105.34,0.0,49.03,40.0,5.0,11340.0,1797.0,1367.0,5301.0,0.0,2875.0,
2003,7,US,US Airways Inc.,MCO,"Orlando, FL: Orlando International",817.0,277.0,71.1,3.72,113.24,0.0,88.94,3.0,0.0,12782.0,3245.0,250.0,3969.0,0.0,5318.0,
2003,7,US,US Airways Inc.,MIA,"Miami, FL: Miami International",308.0,77.0,18.86,0.22,27.32,0.0,30.61,10.0,1.0,3189.0,776.0,31.0,946.0,0.0,1436.0,
2003,7,US,US Airways Inc.,ORD,"Chicago, IL: Chicago O'Hare International",520.0,192.0,27.1,10.03,108.52,0.0,46.35,29.0,2.0,13294.0,1411.0,801.0,7757.0,0.0,3325.0,
2003,7,US,US Airways Inc.,PHL,"Philadelphia, PA: Philadelphia International",5330.0,1343.0,184.23,42.46,690.46,0.0,425.85,93.0,13.0,65624.0,9121.0,3622.0,27881.0,0.0,25000.0,
2003,7,US,US Airways Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",241.0,58.0,14.69,3.3,21.29,0.0,18.71,0.0,1.0,3539.0,708.0,193.0,1145.0,0.0,1493.0,
2003,7,US,US Airways Inc.,SAN,"San Diego, CA: San Diego International",211.0,78.0,23.96,3.39,23.64,0.0,27.01,1.0,0.0,4824.0,1346.0,271.0,922.0,0.0,2285.0,
2003,7,US,US Airways Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",241.0,96.0,27.29,7.59,34.34,0.0,26.78,0.0,0.0,6021.0,1198.0,786.0,2022.0,0.0,2015.0,
2003,7,US,US Airways Inc.,SFO,"San Francisco, CA: San Francisco International",289.0,83.0,25.91,5.71,18.26,0.0,33.12,0.0,1.0,4996.0,1140.0,491.0,1124.0,0.0,2241.0,
2003,7,US,US Airways Inc.,TPA,"Tampa, FL: Tampa International",701.0,200.0,41.22,4.77,70.35,0.0,83.65,5.0,0.0,9825.0,1881.0,383.0,2506.0,0.0,5055.0,
2003,7,WN,Southwest Airlines Co.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1085.0,184.0,28.66,12.64,34.7,2.77,105.23,3.0,1.0,9389.0,1151.0,828.0,1270.0,58.0,6082.0,
2003,7,WN,Southwest Airlines Co.,HOU,"Houston, TX: William P Hobby",4031.0,655.0,93.89,34.04,153.38,1.61,372.09,72.0,22.0,31504.0,3496.0,1963.0,5327.0,32.0,20686.0,
2003,7,WN,Southwest Airlines Co.,LAS,"Las Vegas, NV: McCarran International",5161.0,721.0,156.96,41.05,147.06,0.84,375.1,20.0,23.0,37664.0,6422.0,3731.0,7699.0,23.0,19789.0,
2003,7,WN,Southwest Airlines Co.,LAX,"Los Angeles, CA: Los Angeles International",3354.0,386.0,98.32,12.4,32.95,0.23,242.1,32.0,5.0,19001.0,4294.0,887.0,1377.0,8.0,12435.0,
2003,7,WN,Southwest Airlines Co.,MCO,"Orlando, FL: Orlando International",1968.0,327.0,51.81,12.0,106.99,0.0,156.19,5.0,2.0,17583.0,2374.0,795.0,4350.0,0.0,10064.0,
2003,7,WN,Southwest Airlines Co.,PDX,"Portland, OR: Portland International",1041.0,123.0,30.2,2.48,4.52,0.0,85.8,0.0,0.0,5795.0,1054.0,218.0,155.0,0.0,4368.0,
2003,7,WN,Southwest Airlines Co.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",5313.0,754.0,159.28,22.84,144.03,3.48,424.37,44.0,8.0,37804.0,6743.0,1670.0,5020.0,78.0,24293.0,
2003,7,WN,Southwest Airlines Co.,SAN,"San Diego, CA: San Diego International",2395.0,381.0,100.32,8.19,69.71,0.2,202.57,6.0,2.0,17117.0,3876.0,734.0,2185.0,3.0,10319.0,
2003,7,WN,Southwest Airlines Co.,SEA,"Seattle, WA: Seattle/Tacoma International",1179.0,110.0,23.81,1.52,9.23,0.16,75.29,4.0,2.0,5244.0,921.0,209.0,383.0,3.0,3728.0,
2003,7,WN,Southwest Airlines Co.,SLC,"Salt Lake City, UT: Salt Lake City International",1159.0,158.0,47.43,2.4,27.04,0.06,81.08,1.0,2.0,7211.0,1683.0,245.0,1090.0,2.0,4191.0,
2003,7,WN,Southwest Airlines Co.,STL,"St. Louis, MO: Lambert-St. Louis International",1929.0,367.0,62.6,18.57,90.99,2.07,192.78,15.0,7.0,20521.0,2801.0,1817.0,4260.0,57.0,11586.0,
2003,7,WN,Southwest Airlines Co.,TPA,"Tampa, FL: Tampa International",1736.0,267.0,39.28,10.5,67.54,2.25,147.43,4.0,7.0,14661.0,1675.0,622.0,2902.0,56.0,9406.0,
2003,8,AA,American Airlines Inc.,BOS,"Boston, MA: Logan International",1322.0,320.0,97.74,37.57,118.1,0.0,66.6,12.0,1.0,19840.0,7808.0,2800.0,4567.0,0.0,4665.0,
2003,8,AA,American Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",240.0,64.0,14.23,13.04,23.02,0.0,13.71,16.0,0.0,4502.0,1557.0,928.0,999.0,0.0,1018.0,
2003,8,AA,American Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",980.0,245.0,68.37,34.84,100.62,0.81,40.36,34.0,7.0,14488.0,3766.0,2623.0,5308.0,13.0,2778.0,
2003,8,AA,American Airlines Inc.,DEN,"Denver, CO: Denver International",786.0,170.0,55.39,22.36,57.13,0.0,35.12,16.0,1.0,8586.0,2967.0,1562.0,1967.0,0.0,2090.0,
2003,8,AA,American Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",12846.0,2803.0,593.18,117.05,1378.05,11.51,703.21,209.0,99.0,168637.0,41610.0,8734.0,72471.0,328.0,45494.0,
2003,8,AA,American Airlines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",741.0,207.0,48.45,16.17,98.13,1.21,43.04,8.0,4.0,12405.0,2398.0,1720.0,4228.0,39.0,4020.0,
2003,8,AA,American Airlines Inc.,HOU,"Houston, TX: William P Hobby",103.0,28.0,4.66,2.51,12.68,0.0,8.15,4.0,1.0,1715.0,398.0,201.0,638.0,0.0,478.0,
