year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct, weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted, arr_delay, carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2011,8,B6,JetBlue Airways,RSW,"Fort Myers, FL: Southwest Florida International",224,47,22.6,2.14,11.1,0,11.16,14,0,3960,1558,571,730,0,1101
2011,8,B6,JetBlue Airways,SAN,"San Diego, CA: San Diego International",124,29,14.06,1.62,8.83,0,4.49,7,0,2041,939,361,496,0,245
2011,8,B6,JetBlue Airways,SEA,"Seattle, WA: Seattle/Tacoma International",217,56,22.87,1.23,10.45,0.82,20.62,8,0,3527,1305,153,590,14,1465
2011,8,B6,JetBlue Airways,SFO,"San Francisco, CA: San Francisco International",306,89,33.24,1.9,32.62,0.3,20.94,8,8,5491,2562,152,1791,15,971
2011,8,B6,JetBlue Airways,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",62,19,5.27,1.64,6.56,0,5.52,6,1,1371,476,356,301,0,238
2011,8,B6,JetBlue Airways,SJU,"San Juan, PR: Luis Munoz Marin International",721,280,103.55,6.07,92.91,0.32,77.15,50,0,15881,6109,716,3794,9,5253
2011,8,B6,JetBlue Airways,SLC,"Salt Lake City, UT: Salt Lake City International",124,35,10.57,1.27,3.76,0,19.39,4,1,2421,543,149,285,0,1444
2011,8,B6,JetBlue Airways,SMF,"Sacramento, CA: Sacramento International",93,21,7.64,1.61,6.94,0,4.82,5,0,1503,449,285,403,0,366
2011,8,B6,JetBlue Airways,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",35,8,1.78,0.93,2.06,0,3.24,2,0,554,83,280,78,0,113
2011,8,B6,JetBlue Airways,SWF,"Newburgh/Poughkeepsie, NY: Stewart International",93,48,13.66,1.5,13.53,0,19.31,8,0,3103,1052,218,504,0,1329
2011,8,B6,JetBlue Airways,SYR,"Syracuse, NY: Syracuse Hancock International",149,58,25.38,2.71,10.56,0,19.35,9,0,4936,2198,286,629,0,1823
2011,8,B6,JetBlue Airways,TPA,"Tampa, FL: Tampa International",370,146,54.62,6.36,43.85,0.58,40.59,24,2,10358,3851,885,2082,28,3512
2011,8,CO,Continental Air Lines Inc.,ANC,"Anchorage, AK: Ted Stevens Anchorage International",176,61,24.84,2.5,27.08,0,6.57,0,1,4038,2504,255,829,0,450
2011,8,CO,Continental Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",148,30,16.73,1,8.67,0,3.6,5,0,2091,1255,19,499,0,318
2011,8,CO,Continental Air Lines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",304,57,31.35,1.39,13.73,0,10.53,7,0,3011,1689,216,550,0,556
2011,8,CO,Continental Air Lines Inc.,BOS,"Boston, MA: Logan International",519,162,54.73,2.69,83.31,0,21.27,32,2,10127,3328,112,5157,0,1530
2011,8,CO,Continental Air Lines Inc.,BQN,"Aguadilla, PR: Rafael Hernandez",29,14,7.52,0,4.01,0,2.47,3,0,635,345,0,178,0,112
2011,8,CO,Continental Air Lines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",115,17,5.98,0,9.54,0,1.48,5,1,667,149,0,456,0,62
2011,8,CO,Continental Air Lines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",989,215,69.32,9.23,79.47,1.37,55.61,17,1,12372,4085,787,2919,25,4556
2011,8,CO,Continental Air Lines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",72,23,6.51,0.77,8.27,0,7.45,5,0,1445,408,58,348,0,631
2011,8,CO,Continental Air Lines Inc.,CMH,"Columbus, OH: Port Columbus International",11,2,0.07,0,1,0,0.93,0,0,80,4,0,19,0,57
2011,8,CO,Continental Air Lines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",236,44,11.37,0,26.42,0.98,5.23,7,5,2393,756,0,1319,20,298
2011,8,CO,Continental Air Lines Inc.,DEN,"Denver, CO: Denver International",592,138,62.68,5.88,45.08,2.79,21.58,12,4,5487,2627,171,1461,56,1172
2011,8,CO,Continental Air Lines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",166,37,19.52,1.12,10.96,0,5.4,9,0,2822,1399,236,850,0,337
2011,8,CO,Continental Air Lines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",111,23,10.94,0,10.81,0,1.26,0,1,811,449,0,336,0,26
2011,8,CO,Continental Air Lines Inc.,ELP,"El Paso, TX: El Paso International",,,,,,,,,,,,,,,
2011,8,CO,Continental Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",3845,1174,222.03,40.32,712.57,4.92,194.16,289,29,74889,14624,3445,41508,121,15191
2011,8,CO,Continental Air Lines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",466,124,46.06,4.93,50.15,2.13,20.73,19,0,6489,2446,309,2116,42,1576
2011,8,CO,Continental Air Lines Inc.,GUM,"Guam, TT: Guam International",31,6,2.43,0,0.6,0,2.97,0,0,1684,626,0,12,0,1046
2011,8,CO,Continental Air Lines Inc.,HNL,"Honolulu, HI: Honolulu International",186,38,15.7,0,14.32,2.39,5.59,3,0,2673,991,0,349,56,1277
2011,8,CO,Continental Air Lines Inc.,IAD,"Washington, DC: Washington Dulles International",80,8,1.23,0,5.6,0,1.17,0,1,298,36,0,224,0,38
2011,8,CO,Continental Air Lines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",6046,944,349.61,44.39,278.34,7.18,264.48,85,12,51822,19991,2862,9489,174,19306
2011,8,CO,Continental Air Lines Inc.,IND,"Indianapolis, IN: Indianapolis International",44,11,3.79,0,4.91,0,2.3,0,0,339,118,0,133,0,88
2011,8,CO,Continental Air Lines Inc.,ITO,"Hilo, HI: Hilo International",35,11,4.57,0,4.72,0,1.71,0,0,432,146,0,150,0,136
2011,8,CO,Continental Air Lines Inc.,LAS,"Las Vegas, NV: McCarran International",572,117,45.64,5.89,39.55,1,24.91,17,0,6895,2586,560,1535,39,2175
2011,8,CO,Continental Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",821,172,73.96,5.16,53.86,2.55,36.48,18,1,9440,4558,228,2292,88,2274
2011,8,CO,Continental Air Lines Inc.,LGA,"New York, NY: LaGuardia",276,67,16,0.56,49.6,0,0.83,16,4,4946,770,9,4152,0,15
2011,8,CO,Continental Air Lines Inc.,MCO,"Orlando, FL: Orlando International",503,108,47.38,3.23,32.42,0.59,24.38,23,0,5713,2332,203,2013,10,1155
2011,8,CO,Continental Air Lines Inc.,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",51,11,7.95,0,1.64,0,1.41,0,0,677,534,0,43,0,100
2011,8,CO,Continental Air Lines Inc.,MIA,"Miami, FL: Miami International",260,65,23.81,1.63,28.32,1.2,10.04,11,5,3849,1674,91,1231,35,818
2011,8,CO,Continental Air Lines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",29,6,3.03,0,2.07,0,0.89,0,0,211,127,0,67,0,17
2011,8,CO,Continental Air Lines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",307,44,22.13,1.3,7.25,0,13.33,2,0,2394,1207,86,211,0,890
2011,8,CO,Continental Air Lines Inc.,OGG,"Kahului, HI: Kahului Airport",31,3,0.56,0,1.5,0,0.94,0,0,47,9,0,23,0,15
2011,8,CO,Continental Air Lines Inc.,OMA,"Omaha, NE: Eppley Airfield",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,8,CO,Continental Air Lines Inc.,ONT,"Ontario, CA: Ontario International",90,3,2.35,0,0.65,0,0,0,0,197,186,0,11,0,0
2011,8,CO,Continental Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",703,196,64.52,5.73,88.45,3.34,33.96,22,4,12320,3919,471,4985,116,2829
2011,8,CO,Continental Air Lines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",166,44,13.74,2.85,17.4,0,10.01,10,1,2170,896,78,641,0,555
2011,8,CO,Continental Air Lines Inc.,PDX,"Portland, OR: Portland International",185,48,22.43,1.42,13.3,0.46,10.4,4,0,1860,892,61,430,13,464
2011,8,CO,Continental Air Lines Inc.,PHL,"Philadelphia, PA: Philadelphia International",147,39,12.67,0.32,22.02,0,3.99,7,1,1923,652,7,984,0,280
2011,8,CO,Continental Air Lines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",296,58,27.14,2.11,17.24,0,11.5,8,2,3490,1947,245,537,0,761
2011,8,CO,Continental Air Lines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",86,19,9.49,0,6.58,0,2.93,0,0,1120,678,0,252,0,190
2011,8,CO,Continental Air Lines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",63,13,7.97,0,1.76,0,3.26,0,0,748,471,0,37,0,240
2011,8,CO,Continental Air Lines Inc.,RNO,"Reno, NV: Reno/Tahoe International",31,4,2.95,0,0.05,0,1,0,0,218,195,0,5,0,18
2011,8,CO,Continental Air Lines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",113,17,5.92,0.35,7.58,0,3.14,2,0,880,310,11,337,0,222
2011,8,CO,Continental Air Lines Inc.,SAN,"San Diego, CA: San Diego International",323,68,34.01,3.63,16.71,0.12,13.54,10,0,3498,1524,252,752,5,965
2011,8,CO,Continental Air Lines Inc.,SAT,"San Antonio, TX: San Antonio International",280,56,32.55,2.46,9.13,0.11,11.75,4,0,2875,1638,237,250,6,744
2011,8,CO,Continental Air Lines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",488,115,49.64,4.19,45.18,0.57,15.42,9,0,5377,1937,244,1593,12,1591
2011,8,CO,Continental Air Lines Inc.,SFO,"San Francisco, CA: San Francisco International",563,184,47.99,5.49,93.74,0.71,36.07,16,2,10002,2555,212,4341,37,2857
2011,8,CO,Continental Air Lines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",85,8,3.57,0,0,0,4.43,0,0,434,161,0,0,0,273
2011,8,CO,Continental Air Lines Inc.,SJU,"San Juan, PR: Luis Munoz Marin International",106,38,12.63,2.41,16.08,0.18,6.71,6,0,1735,463,188,598,9,477
2011,8,CO,Continental Air Lines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",56,7,4.5,0,1.22,0,1.28,0,0,291,235,0,24,0,32
2011,8,CO,Continental Air Lines Inc.,SMF,"Sacramento, CA: Sacramento International",91,4,1.28,1,1.06,0,0.67,0,0,75,22,19,24,0,10
2011,8,CO,Continental Air Lines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",288,31,10.95,1,12.25,0,6.8,8,1,1716,486,20,745,0,465
2011,8,CO,Continental Air Lines Inc.,STL,"St. Louis, MO: Lambert-St. Louis International",25,2,2,0,0,0,0,2,0,89,89,0,0,0,0
2011,8,CO,Continental Air Lines Inc.,STT,"Charlotte Amalie, VI: Cyril E King",10,3,1.27,0,1.73,0,0,1,0,379,325,0,54,0,0
2011,8,CO,Continental Air Lines Inc.,TPA,"Tampa, FL: Tampa International",324,69,27.78,3.97,25.78,0,11.47,15,0,3479,1438,263,869,0,909
2011,8,CO,Continental Air Lines Inc.,TUL,"Tulsa, OK: Tulsa International",14,2,2,0,0,0,0,0,0,123,123,0,0,0,0
2011,8,DL,Delta Air Lines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",155,22,7.91,2,1.96,0,10.13,0,1,1113,446,105,43,0,519
2011,8,DL,Delta Air Lines Inc.,AGS,"Augusta, GA: Augusta Regional at Bush Field",31,16,6.38,0,3.33,0,6.3,0,0,935,434,0,134,0,367
2011,8,DL,Delta Air Lines Inc.,ALB,"Albany, NY: Albany International",29,4,0.74,0,3.04,0,0.22,0,0,117,18,0,94,0,5
2011,8,DL,Delta Air Lines Inc.,ANC,"Anchorage, AK: Ted Stevens Anchorage International",181,39,15.27,1.67,12.8,0,9.26,0,0,1986,765,121,364,0,736
2011,8,DL,Delta Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",17118,2656,680.88,78.62,986.31,0,910.19,275,60,160307,58543,5309,39395,0,57060
2011,8,DL,Delta Air Lines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",231,33,11.72,1.89,7.49,0,11.89,0,0,1812,521,145,219,0,927
2011,8,DL,Delta Air Lines Inc.,BDL,"Hartford, CT: Bradley International",386,67,26.52,3.76,18.6,0,18.12,12,0,4225,1784,205,1107,0,1129
2011,8,DL,Delta Air Lines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",181,39,13.47,1.05,9.74,0,14.74,1,1,1885,685,129,302,0,769
2011,8,DL,Delta Air Lines Inc.,BIL,"Billings, MT: Billings Logan International",40,8,2.21,0,3.56,0,2.22,0,0,245,64,0,89,0,92
2011,8,DL,Delta Air Lines Inc.,BIS,"Bismarck/Mandan, ND: Bismarck Municipal",27,3,0,1,1,0,1,0,0,135,0,32,34,0,69
2011,8,DL,Delta Air Lines Inc.,BNA,"Nashville, TN: Nashville International",321,53,23.85,0.89,9.76,0,18.5,1,0,2701,1014,50,322,0,1315
2011,8,DL,Delta Air Lines Inc.,BOI,"Boise, ID: Boise Air Terminal",130,6,3.96,0,0.14,0,1.9,0,0,279,193,0,6,0,80
2011,8,DL,Delta Air Lines Inc.,BOS,"Boston, MA: Logan International",1166,199,42.52,9.67,113.92,0,32.89,75,1,10700,2093,903,5439,0,2265
2011,8,DL,Delta Air Lines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",153,16,7.45,0.67,2.99,0,4.89,0,2,620,260,28,119,0,213
2011,8,DL,Delta Air Lines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",666,128,29.97,8.87,54.63,0,34.53,16,2,8799,1422,1315,3491,0,2571
2011,8,DL,Delta Air Lines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International",101,7,2.19,0,1.22,0,3.59,0,0,209,48,0,20,0,141
2011,8,DL,Delta Air Lines Inc.,CAE,"Columbia, SC: Columbia Metropolitan",60,6,3.69,0.07,0.55,0,1.69,0,0,273,87,10,16,0,160
2011,8,DL,Delta Air Lines Inc.,CAK,"Akron, OH: Akron-Canton Regional",45,10,4.34,1,1.24,0,3.42,0,0,497,185,149,46,0,117
2011,8,DL,Delta Air Lines Inc.,CHS,"Charleston, SC: Charleston AFB/International",293,37,19.21,1.64,7.08,0,9.07,3,4,1788,987,78,216,0,507
2011,8,DL,Delta Air Lines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",35,5,1.86,0.39,1.66,0,1.09,0,0,325,147,39,73,0,66
2011,8,DL,Delta Air Lines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",389,65,22.83,2.44,25.44,0,14.29,0,0,2779,1004,139,850,0,786
2011,8,DL,Delta Air Lines Inc.,CMH,"Columbus, OH: Port Columbus International",225,39,14.41,0.37,8.19,0,16.03,0,1,1952,655,30,200,0,1067
2011,8,DL,Delta Air Lines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",31,3,1,0,1.17,0,0.83,0,0,85,42,0,28,0,15
2011,8,DL,Delta Air Lines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",942,102,33.58,2.86,21.93,0,43.63,20,4,6872,2959,139,807,0,2967
2011,8,DL,Delta Air Lines Inc.,DAB,"Daytona Beach, FL: Daytona Beach International",144,32,12.78,0.39,5.89,0,12.94,0,0,1544,509,36,186,0,813
2011,8,DL,Delta Air Lines Inc.,DAY,"Dayton, OH: James M Cox/Dayton International",149,24,10.53,0.56,6.45,0,6.47,2,0,1098,664,24,153,0,257
2011,8,DL,Delta Air Lines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",916,184,58.58,9.13,70.72,0,45.57,26,6,10824,3370,938,3995,0,2521
2011,8,DL,Delta Air Lines Inc.,DEN,"Denver, CO: Denver International",630,92,38.03,3.06,21.65,0,29.25,4,2,4607,2137,174,754,0,1542
2011,8,DL,Delta Air Lines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",461,64,31.44,1.17,10.87,0,20.51,1,0,3092,1588,123,398,0,983
2011,8,DL,Delta Air Lines Inc.,DSM,"Des Moines, IA: Des Moines International",31,9,1.25,0.51,5.43,0,1.8,0,0,255,37,25,160,0,33
2011,8,DL,Delta Air Lines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",4490,583,203.61,28.46,159.87,0,191.06,68,19,36165,14888,2028,5979,0,13270
2011,8,DL,Delta Air Lines Inc.,ECP,"Panama City, FL: Northwest Florida Beaches International",62,11,3,0.76,5,0,2.24,0,0,483,174,54,142,0,113
2011,8,DL,Delta Air Lines Inc.,ELP,"El Paso, TX: El Paso International",60,16,8.02,0.93,2.15,0,4.91,1,0,1137,640,104,65,0,328
2011,8,DL,Delta Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",539,142,23.2,13.43,85.31,0,20.06,37,5,13387,1815,1223,8783,0,1566
2011,8,DL,Delta Air Lines Inc.,EYW,"Key West, FL: Key West International",62,2,1.76,0,0.24,0,0,0,0,39,35,0,4,0,0
2011,8,DL,Delta Air Lines Inc.,FAI,"Fairbanks, AK: Fairbanks International",45,13,7.08,1.41,1.48,0,3.03,0,1,805,445,187,57,0,116
2011,8,DL,Delta Air Lines Inc.,FAR,"Fargo, ND: Hector International",56,9,2.8,1.05,1.87,0,3.27,0,0,1158,408,395,99,0,256
2011,8,DL,Delta Air Lines Inc.,FCA,"Kalispell, MT: Glacier Park International",66,5,2,1,1.17,0,0.83,0,0,146,62,31,33,0,20
2011,8,DL,Delta Air Lines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",848,156,44.61,5.48,61.26,0,44.65,18,0,9604,2931,235,2748,0,3690
2011,8,DL,Delta Air Lines Inc.,FNT,"Flint, MI: Bishop International",62,9,3.8,1.11,1.42,0,2.67,0,0,650,231,221,65,0,133
2011,8,DL,Delta Air Lines Inc.,FSD,"Sioux Falls, SD: Joe Foss Field",29,6,0.13,0.62,1.51,0,3.75,0,0,344,11,13,35,0,285
2011,8,DL,Delta Air Lines Inc.,GEG,"Spokane, WA: Spokane International",170,12,3.8,0,2.92,0,5.28,0,0,508,292,0,67,0,149
2011,8,DL,Delta Air Lines Inc.,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",60,5,1,1.06,0,0,2.94,0,0,244,15,77,0,0,152
2011,8,DL,Delta Air Lines Inc.,GRB,"Green Bay, WI: Austin Straubel International",71,11,2.09,0.69,0,0,8.22,0,0,770,119,125,0,0,526
2011,8,DL,Delta Air Lines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",234,39,23.53,2.99,3.83,0.42,8.23,3,0,3266,1797,598,199,24,648
2011,8,DL,Delta Air Lines Inc.,GSO,"Greensboro/High Point, NC: Piedmont Triad International",135,21,10.85,1,3.41,0,5.73,0,0,873,448,153,100,0,172
2011,8,DL,Delta Air Lines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",101,17,7.23,0,2.44,0,7.33,2,0,865,382,0,59,0,424
2011,8,DL,Delta Air Lines Inc.,HNL,"Honolulu, HI: Honolulu International",217,38,13.05,0,12.68,0,12.28,1,1,3347,984,0,301,0,2062
2011,8,DL,Delta Air Lines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",58,8,1.74,1,0.21,0,5.05,0,0,413,64,24,10,0,315
2011,8,DL,Delta Air Lines Inc.,IAD,"Washington, DC: Washington Dulles International",271,46,19.24,1.33,16.42,0,9.01,3,0,2433,911,141,802,0,579
2011,8,DL,Delta Air Lines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",213,24,8.95,0.34,4.38,0,10.32,1,0,1553,562,17,316,0,658
2011,8,DL,Delta Air Lines Inc.,IND,"Indianapolis, IN: Indianapolis International",412,101,50.26,2.63,12.65,0,35.46,3,0,5412,2871,219,473,0,1849
2011,8,DL,Delta Air Lines Inc.,JAC,"Jackson, WY: Jackson Hole",102,11,7.02,0,1.09,0,2.89,0,0,453,353,0,21,0,79
2011,8,DL,Delta Air Lines Inc.,JAN,"Jackson/Vicksburg, MS: Jackson - Evers International",72,6,2.97,0,0.84,0,2.2,1,0,237,85,0,30,0,122
2011,8,DL,Delta Air Lines Inc.,JAX,"Jacksonville, FL: Jacksonville International",406,67,27.15,3.17,18.14,0,18.55,1,0,2651,1023,258,568,0,802
2011,8,DL,Delta Air Lines Inc.,JFK,"New York, NY: John F. Kennedy International",1685,393,68.19,14.55,242.73,0,67.54,120,24,25261,5265,1131,13436,0,5429
2011,8,DL,Delta Air Lines Inc.,KOA,"Kona, HI: Kona International Airport at Keahole",31,2,0.93,0,0.07,0,1,0,0,176,94,0,7,0,75
2011,8,DL,Delta Air Lines Inc.,LAS,"Las Vegas, NV: McCarran International",1078,132,60.32,7.29,30.41,0,33.97,15,1,7932,3523,683,1268,0,2458
2011,8,DL,Delta Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",1713,243,91.25,10.79,74.02,0,66.94,20,2,13286,5225,719,2940,0,4402
2011,8,DL,Delta Air Lines Inc.,LEX,"Lexington, KY: Blue Grass",31,9,2.41,0,4.11,0,2.48,0,0,452,114,0,101,0,237
2011,8,DL,Delta Air Lines Inc.,LGA,"New York, NY: LaGuardia",2142,409,66.26,17.71,226.93,0,98.1,185,15,30217,4123,1924,16963,0,7207
2011,8,DL,Delta Air Lines Inc.,LIH,"Lihue, HI: Lihue Airport",31,2,0,0,1,0,1,0,0,216,0,0,15,0,201
2011,8,DL,Delta Air Lines Inc.,LIT,"Little Rock, AR: Adams Field",87,22,8.92,1,5.92,0,6.17,1,0,1260,552,16,270,0,422
2011,8,DL,Delta Air Lines Inc.,MCI,"Kansas City, MO: Kansas City International",482,75,33.31,2.87,17.21,0,21.6,7,0,3531,1503,74,526,0,1428
2011,8,DL,Delta Air Lines Inc.,MCO,"Orlando, FL: Orlando International",1453,246,80.23,5.6,75.57,0,84.61,23,1,15906,4942,331,3396,0,7237
2011,8,DL,Delta Air Lines Inc.,MDT,"Harrisburg, PA: Harrisburg International",31,17,6.5,0,3.29,0,7.21,0,0,1066,458,0,121,0,487
2011,8,DL,Delta Air Lines Inc.,MDW,"Chicago, IL: Chicago Midway International",215,38,16.57,0.87,12.56,0,8,4,0,1768,686,54,499,0,529
2011,8,DL,Delta Air Lines Inc.,MEM,"Memphis, TN: Memphis International",1149,120,46.04,5.95,31.86,0,36.15,10,5,6247,2423,472,1243,0,2109
2011,8,DL,Delta Air Lines Inc.,MHT,"Manchester, NH: Manchester-Boston Regional",58,7,1,2,2,0,2,2,0,639,71,317,57,0,194
2011,8,DL,Delta Air Lines Inc.,MIA,"Miami, FL: Miami International",666,115,40.04,3.31,49.93,0,21.72,14,4,6227,2669,184,1958,0,1416
2011,8,DL,Delta Air Lines Inc.,MKE,"Milwaukee, WI: General Mitchell International",501,92,41.31,4.34,15.34,0,31.01,1,0,4823,2152,512,624,0,1535
2011,8,DL,Delta Air Lines Inc.,MLB,"Melbourne, FL: Melbourne International",104,35,10.91,1.98,6.63,0,15.47,0,0,2027,741,84,350,0,852
2011,8,DL,Delta Air Lines Inc.,MOB,"Mobile, AL: Mobile Regional",42,15,5.73,0,3.38,0,5.89,0,0,710,331,0,93,0,286
2011,8,DL,Delta Air Lines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",147,19,7.52,2.22,1.69,0,7.58,0,0,914,379,84,71,0,380
2011,8,DL,Delta Air Lines Inc.,MSO,"Missoula, MT: Missoula International",15,4,2.55,0,1.45,0,0,0,0,89,57,0,32,0,0
2011,8,DL,Delta Air Lines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",5730,670,218.68,19.23,184.01,0.95,247.12,81,9,44908,20095,1096,7308,56,16353
2011,8,DL,Delta Air Lines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",582,72,24.4,2.6,23.97,0,21.04,10,1,3767,1531,161,755,0,1320
2011,8,DL,Delta Air Lines Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International",92,15,6.33,1,2.83,0,4.83,2,0,615,221,50,61,0,283
2011,8,DL,Delta Air Lines Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",53,5,0.15,0,1,0,3.85,0,0,302,13,0,16,0,273
2011,8,DL,Delta Air Lines Inc.,OGG,"Kahului, HI: Kahului Airport",62,5,1.55,0,1.57,0,1.88,0,0,226,49,0,48,0,129
2011,8,DL,Delta Air Lines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",60,11,2.94,1.14,2.17,0,4.76,0,0,708,205,48,51,0,404
2011,8,DL,Delta Air Lines Inc.,OMA,"Omaha, NE: Eppley Airfield",100,19,8.08,1.06,3.14,0,6.72,2,1,1263,384,95,161,0,623
2011,8,DL,Delta Air Lines Inc.,ONT,"Ontario, CA: Ontario International",61,8,3.11,0.52,1.71,0,2.66,0,0,429,154,34,64,0,177
2011,8,DL,Delta Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",574,130,44.63,5.59,44.11,0,35.67,6,2,7807,3016,562,2277,0,1952
2011,8,DL,Delta Air Lines Inc.,ORF,"Norfolk, VA: Norfolk International",226,40,11.51,1.59,12.07,0,14.82,8,0,1570,501,159,323,0,587
2011,8,DL,Delta Air Lines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",430,79,26.65,1.74,27.97,0,22.64,12,2,4388,1696,97,1183,0,1412
2011,8,DL,Delta Air Lines Inc.,PDX,"Portland, OR: Portland International",454,74,30.6,3.8,19.43,0,20.18,3,0,4159,1943,298,682,0,1236
2011,8,DL,Delta Air Lines Inc.,PHF,"Newport News/Williamsburg, VA: Newport News/Williamsburg International",118,13,7.45,0,3.38,0,2.17,5,0,657,465,0,103,0,89
2011,8,DL,Delta Air Lines Inc.,PHL,"Philadelphia, PA: Philadelphia International",561,112,25.63,5.98,64.67,0,15.72,25,0,6729,1490,420,3876,0,943
2011,8,DL,Delta Air Lines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",637,81,30.35,4.07,21.27,0,25.31,6,0,4449,1491,396,996,0,1566
2011,8,DL,Delta Air Lines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",332,58,22.34,1.03,21.87,0,12.76,6,0,2610,1190,89,600,0,731
2011,8,DL,Delta Air Lines Inc.,PNS,"Pensacola, FL: Pensacola Gulf Coast Regional",211,37,16.94,0.8,6.19,0,13.06,0,0,2077,1110,69,214,0,684
2011,8,DL,Delta Air Lines Inc.,PVD,"Providence, RI: Theodore Francis Green State",118,15,5.85,1.8,4.62,0,2.73,4,1,680,249,93,175,0,163
2011,8,DL,Delta Air Lines Inc.,PWM,"Portland, ME: Portland International Jetport",93,15,5.37,0,4.14,0,5.49,3,0,863,451,0,155,0,257
